customer_id,churn_date,primary_reason,competitor_named,interview_completed,nps_at_churn
13603,2025-03-13,ai_alternative,,False,
13606,2023-05-10,consolidation,,True,3
13614,2025-07-06,consolidation,,False,
13615,2024-07-23,quality,,False,
13617,2023-06-04,price,,False,
13626,2023-07-04,other,,False,
13628,2025-05-22,ai_alternative,FinBot Pro,True,
13633,2023-04-14,quality,,True,
13634,2024-12-08,price,,False,
13637,2025-03-15,ai_alternative,FinBot Pro,True,
13639,2025-06-03,no_need,HireSense AI,True,1
13646,2024-04-28,consolidation,,False,
13649,2025-05-14,price,,True,
13658,2023-02-25,other,AILegal Pro,True,1
13663,2023-10-05,price,,True,5
13664,2025-06-27,quality,,True,
13667,2025-03-15,ai_alternative,MarketAI,True,4
13669,2023-03-02,ai_alternative,AILegal Pro,True,
13670,2023-01-28,other,,True,3
13674,2023-02-21,quality,,False,
13675,2023-05-27,ai_alternative,,False,
13677,2023-03-03,ai_alternative,,False,
13681,2024-12-01,price,,True,8
13683,2023-03-11,quality,,True,4
13688,2023-10-19,price,,False,
13689,2024-04-19,other,,False,
13691,2023-02-02,consolidation,,False,
13694,2024-02-09,consolidation,,True,4
13704,2024-06-24,other,,False,
13714,2023-11-22,consolidation,,True,
13717,2023-01-09,other,,False,
13720,2023-11-09,other,,True,6
13726,2023-02-24,consolidation,,True,1
13728,2024-12-23,no_need,Ушли inhouse,True,4
13729,2025-01-28,ai_alternative,MarketAI,True,2
13731,2023-10-10,price,,True,
13732,2023-05-21,other,,True,3
13734,2024-08-19,ai_alternative,MarketAI,True,
13735,2023-12-18,price,,False,
13736,2023-06-18,no_need,,True,
13738,2025-11-27,consolidation,,True,2
13742,2025-06-24,ai_alternative,AILegal Pro,True,1
13743,2025-07-28,no_need,,False,
13744,2025-05-28,no_need,,False,
13756,2024-05-26,ai_alternative,,False,
13763,2023-07-21,quality,,False,
13766,2023-01-11,no_need,,True,
13767,2023-03-17,consolidation,,True,
13770,2024-11-10,quality,,False,
13773,2025-01-22,price,,False,
13775,2024-08-04,quality,,True,
13778,2024-04-30,other,,True,3
13780,2025-08-20,ai_alternative,FinBot Pro,True,0
13781,2023-01-02,ai_alternative,,False,
13782,2023-03-17,price,,True,2
13787,2023-03-22,no_need,,False,
13788,2024-05-30,no_need,,True,0
13790,2023-03-25,quality,,False,
13791,2025-08-15,no_need,,False,
13793,2023-04-23,price,,False,
13794,2025-01-16,price,,True,1
13796,2023-03-17,ai_alternative,MarketAI,True,0
13797,2025-06-22,consolidation,,True,1
13798,2025-06-09,ai_alternative,AILegal Pro,True,
13801,2023-12-17,price,,False,
13807,2023-01-10,quality,,True,
13808,2023-12-09,no_need,,False,
13810,2023-07-07,no_need,,False,
13815,2024-06-17,no_need,,False,
13821,2024-08-21,quality,,False,
13825,2023-02-19,price,,False,
13827,2023-04-08,quality,,True,0
13828,2023-07-17,other,,True,
13846,2024-03-03,quality,,True,3
13847,2023-02-20,quality,,False,
13849,2023-06-26,no_need,,True,3
13850,2024-11-17,ai_alternative,DevForge.ai,True,
13852,2023-03-01,ai_alternative,HireSense AI,True,
13857,2025-07-07,no_need,,True,3
13861,2024-01-22,price,,True,
13862,2024-03-25,no_need,,False,
13863,2023-04-02,price,,False,
13864,2024-12-23,ai_alternative,FinBot Pro,True,
13867,2023-02-27,quality,,True,4
13872,2023-04-14,price,,True,0
13873,2023-05-03,other,,True,2
13875,2023-07-17,no_need,,False,
13877,2024-10-07,price,,True,
13880,2023-09-15,other,,True,
13886,2023-02-04,consolidation,,True,
13887,2024-09-21,no_need,,False,
13888,2024-01-20,ai_alternative,FinBot Pro,True,0
13889,2023-10-15,quality,,True,
13892,2023-03-22,quality,,True,
13895,2024-03-20,consolidation,,False,
13906,2023-09-01,other,,True,3
13908,2024-06-07,consolidation,,True,1
13909,2025-08-19,quality,,False,
13911,2023-04-18,no_need,,False,
13918,2023-07-25,quality,,False,
13920,2025-11-05,price,,True,3
13921,2023-11-06,consolidation,,False,
13922,2024-01-14,quality,,False,
13923,2024-11-20,ai_alternative,,False,
13924,2023-09-04,price,,True,
13925,2023-03-19,price,Конкурент-маркетплейс,True,5
13928,2024-05-11,quality,,True,6
13931,2024-04-10,no_need,,True,4
13933,2023-03-23,quality,,True,
13934,2024-05-23,consolidation,,True,2
13936,2024-02-10,consolidation,,True,1
13937,2025-09-24,ai_alternative,DevForge.ai,True,
13938,2023-06-26,price,DevForge.ai,True,1
13940,2024-04-08,no_need,,False,
13941,2025-07-27,price,,True,3
13943,2023-09-20,quality,,True,1
13945,2024-10-28,price,,False,
13946,2023-01-13,quality,,True,2
13947,2023-04-04,price,,True,
13949,2023-05-17,price,,True,
13950,2024-09-18,quality,,True,1
13953,2023-05-08,ai_alternative,MarketAI,True,3
13959,2025-03-18,ai_alternative,MarketAI,True,
13966,2023-06-13,consolidation,,False,
13967,2025-07-12,ai_alternative,DevForge.ai,True,0
13968,2023-06-28,price,,False,
13969,2023-05-14,quality,,False,
13978,2025-05-28,consolidation,,True,
13979,2024-04-25,no_need,,True,3
13980,2024-03-24,ai_alternative,,False,
13981,2024-06-26,other,,True,
13983,2023-11-17,no_need,,True,0
13987,2023-02-28,consolidation,,False,
13994,2025-04-19,quality,,False,
13995,2023-07-02,quality,,False,
14003,2023-09-04,no_need,,True,1
14004,2023-07-21,price,,False,
14006,2024-12-12,no_need,,True,5
14009,2024-06-17,ai_alternative,DevForge.ai,True,7
14010,2023-09-24,price,,False,
14014,2025-11-05,ai_alternative,,False,
14015,2025-10-15,other,,True,2
14020,2023-04-22,other,,True,
14021,2024-08-26,other,Конкурент-маркетплейс,True,4
14028,2023-04-28,other,,False,
14030,2025-03-11,ai_alternative,FinBot Pro,True,
14031,2024-01-08,quality,,False,
14035,2024-09-02,price,,True,3
14036,2023-05-14,other,,False,
14046,2025-04-25,price,,True,3
14047,2023-03-19,quality,,True,4
14049,2023-03-20,other,,False,
14050,2024-11-04,no_need,,False,
14053,2024-09-06,no_need,,True,2
14057,2025-08-03,ai_alternative,DevForge.ai,True,
14063,2024-10-17,other,Конкурент-маркетплейс,True,
14065,2024-12-15,price,,True,5
14066,2024-10-26,price,,True,4
14069,2023-09-01,consolidation,FinBot Pro,True,2
14072,2023-12-23,price,,True,1
14073,2024-10-14,quality,,True,4
14075,2024-04-10,ai_alternative,MarketAI,True,3
14076,2024-07-27,consolidation,,False,
14083,2023-02-07,ai_alternative,AILegal Pro,True,4
14085,2023-05-16,price,,True,3
14086,2025-03-06,ai_alternative,AILegal Pro,True,
14090,2023-12-16,price,,True,0
14096,2025-05-25,price,,False,
14098,2024-09-06,price,,True,
14100,2025-09-06,price,,True,4
14103,2023-05-14,price,,True,0
14104,2023-06-27,consolidation,,True,6
14107,2023-04-05,no_need,,True,
14119,2023-08-05,quality,,True,1
14120,2023-03-17,consolidation,MarketAI,True,
14122,2023-01-28,consolidation,HireSense AI,True,3
14124,2023-12-01,no_need,,True,1
14125,2023-11-02,consolidation,,True,
14130,2023-10-19,other,AILegal Pro,True,
14132,2023-10-03,no_need,,True,2
14133,2025-09-27,no_need,,False,
14135,2023-01-15,quality,,True,1
14139,2024-11-10,no_need,,True,
14140,2023-07-05,no_need,,True,2
14143,2023-12-02,price,,True,2
14144,2024-04-03,quality,,True,
14146,2023-05-16,quality,,True,0
14147,2024-12-21,consolidation,FinBot Pro,True,
14149,2025-04-24,ai_alternative,HireSense AI,True,
14150,2025-01-20,ai_alternative,HireSense AI,True,5
14161,2023-11-16,price,,False,
14164,2024-07-22,ai_alternative,DevForge.ai,True,
14167,2025-01-11,ai_alternative,DevForge.ai,True,
14169,2024-02-20,ai_alternative,FinBot Pro,True,7
14171,2023-07-13,price,,False,
14173,2023-05-11,quality,,False,
14174,2025-07-16,other,,False,
14175,2024-01-03,no_need,,True,4
14182,2023-07-25,no_need,,False,
14183,2025-07-07,consolidation,,False,
14188,2025-05-27,price,,False,
14189,2023-02-23,quality,,True,8
14190,2023-08-07,other,,True,
14191,2023-04-04,other,Ушли inhouse,True,
14194,2025-05-14,quality,,False,
14197,2023-12-10,quality,,False,
14198,2025-05-10,quality,,False,
14203,2023-10-26,price,,True,
14205,2023-09-19,quality,,False,
14206,2024-01-20,quality,,True,4
14211,2025-07-09,no_need,,False,
14213,2023-06-01,no_need,,False,
14214,2025-02-04,ai_alternative,HireSense AI,True,4
14218,2023-08-17,price,FinBot Pro,True,
14221,2023-05-23,other,,True,5
14226,2025-01-06,ai_alternative,,False,
14232,2023-01-16,no_need,,True,6
14233,2024-01-17,no_need,,False,
14234,2023-08-28,consolidation,,True,2
14235,2024-11-05,ai_alternative,HireSense AI,True,1
14236,2023-10-19,consolidation,,False,
14240,2023-05-19,consolidation,,True,1
14241,2023-10-07,price,,False,
14244,2023-06-20,price,,True,3
14249,2024-12-02,quality,,True,4
14250,2025-03-28,quality,,False,
14252,2025-03-31,consolidation,,False,
14256,2025-04-05,other,,True,5
14261,2024-11-11,ai_alternative,FinBot Pro,True,1
14265,2025-07-19,quality,,True,3
14267,2023-10-14,no_need,,True,2
14274,2023-12-23,no_need,,True,1
14277,2023-11-04,other,,False,
14285,2023-03-02,other,,False,
14286,2024-02-19,no_need,,True,
14293,2023-12-04,price,,False,
14300,2024-07-10,no_need,,False,
14302,2025-03-08,ai_alternative,,False,
14303,2024-05-19,ai_alternative,FinBot Pro,True,0
14305,2025-06-15,other,,False,
14310,2024-10-21,quality,,False,
14315,2023-08-04,no_need,,False,
14316,2024-07-13,price,,True,4
14319,2024-07-11,other,,True,
14320,2025-10-08,consolidation,,True,
14322,2025-01-04,price,,True,
14334,2023-03-09,price,,True,3
14335,2023-04-18,quality,,True,7
14337,2023-06-24,ai_alternative,MarketAI,True,5
14338,2024-01-07,consolidation,,False,
14339,2024-09-14,price,,True,6
14340,2025-03-22,other,,True,0
14341,2024-05-09,no_need,,False,
14345,2023-12-25,price,,True,7
14347,2023-10-14,other,,True,3
14348,2023-01-15,no_need,,True,
14350,2023-03-22,consolidation,,True,
14351,2023-07-08,price,,False,
14356,2023-04-10,consolidation,,True,1
14360,2025-07-26,ai_alternative,,False,
14366,2025-06-15,no_need,,False,
14370,2024-12-02,price,,True,3
14379,2025-06-15,other,,False,
14381,2023-03-22,ai_alternative,HireSense AI,True,
14385,2025-05-03,ai_alternative,AILegal Pro,True,1
14389,2023-02-18,consolidation,,False,
14394,2023-12-08,price,,False,
14396,2023-10-14,consolidation,,True,
14399,2023-04-05,quality,,True,2
14400,2024-01-25,price,,True,
14401,2024-04-01,consolidation,,True,6
14402,2025-08-13,ai_alternative,AILegal Pro,True,3
14403,2023-07-21,price,,False,
14404,2023-02-26,price,,True,
14406,2024-05-15,consolidation,DevForge.ai,True,1
14413,2024-02-23,consolidation,,True,3
14417,2024-04-01,ai_alternative,,False,
14419,2025-07-23,ai_alternative,HireSense AI,True,
14422,2023-02-03,ai_alternative,HireSense AI,True,5
14424,2024-12-10,no_need,,True,
14427,2024-11-18,consolidation,HireSense AI,True,2
14431,2025-10-23,ai_alternative,MarketAI,True,3
14432,2025-06-20,consolidation,,True,
14437,2023-07-06,price,,True,1
14439,2023-03-03,other,,True,
14443,2023-02-01,consolidation,,True,1
14448,2024-03-19,price,,True,3
14452,2023-02-02,consolidation,Конкурент-маркетплейс,True,4
14453,2023-01-26,price,,False,
14455,2023-08-03,other,,True,
14457,2023-07-19,other,,True,3
14458,2025-05-12,price,,True,0
14461,2024-10-01,price,,True,4
14464,2023-01-09,price,,False,
14467,2025-03-30,ai_alternative,FinBot Pro,True,3
14468,2025-10-12,price,,True,3
14470,2023-10-09,other,,True,3
14471,2024-12-12,consolidation,,True,2
14472,2024-07-17,ai_alternative,DevForge.ai,True,1
14474,2025-01-26,price,,True,
14475,2024-01-07,quality,,False,
14476,2023-06-28,price,,True,0
14478,2024-06-13,no_need,Ушли inhouse,True,0
14480,2023-03-12,price,,False,
14482,2023-10-24,other,HireSense AI,True,0
14484,2023-12-31,price,,True,0
14485,2024-02-17,quality,,False,
14486,2023-09-12,quality,,True,4
14487,2024-03-30,no_need,,True,4
14488,2023-01-19,no_need,,False,
14492,2023-10-24,consolidation,,True,4
14494,2025-09-19,ai_alternative,AILegal Pro,True,
14496,2024-01-18,consolidation,,True,0
14500,2023-05-14,no_need,,True,3
14502,2023-01-15,no_need,,False,
14504,2025-03-25,no_need,,False,
14506,2023-01-21,quality,,True,3
14507,2023-08-28,consolidation,MarketAI,True,3
14510,2024-10-02,no_need,,True,2
14513,2024-01-27,price,,False,
14517,2023-06-03,consolidation,AILegal Pro,True,5
14520,2024-06-27,quality,,False,
14522,2025-09-20,no_need,,True,3
14529,2025-11-27,ai_alternative,DevForge.ai,True,4
14530,2024-09-17,other,,False,
14531,2023-12-11,price,,True,
14532,2024-12-22,ai_alternative,,False,
14534,2023-01-11,other,,True,0
14536,2024-02-11,quality,,False,
14537,2023-06-26,no_need,,False,
14539,2025-10-22,no_need,,True,
14540,2023-06-10,consolidation,,True,
14541,2024-08-27,quality,,True,
14542,2023-12-15,no_need,,True,1
14547,2025-04-07,consolidation,,True,4
14548,2023-07-04,ai_alternative,MarketAI,True,0
14551,2025-04-05,ai_alternative,DevForge.ai,True,
14552,2024-07-03,ai_alternative,,False,
14554,2023-07-23,ai_alternative,,False,
14558,2023-11-19,no_need,,True,0
14565,2025-11-09,quality,,False,
14569,2025-05-30,ai_alternative,,False,
14573,2023-08-17,price,,True,4
14580,2024-01-03,price,,True,3
14583,2024-06-28,no_need,,True,0
14585,2024-05-16,other,,True,
14587,2025-08-17,price,,True,5
14590,2025-07-29,ai_alternative,HireSense AI,True,
14591,2023-10-20,ai_alternative,DevForge.ai,True,1
14597,2023-05-24,price,,False,
14598,2024-11-13,ai_alternative,AILegal Pro,True,
14603,2023-10-02,no_need,Конкурент-маркетплейс,True,0
14609,2025-02-02,ai_alternative,FinBot Pro,True,
14611,2023-03-26,no_need,,True,
14612,2023-12-01,consolidation,,True,
14614,2024-04-25,price,,False,
14617,2023-03-05,other,,False,
14618,2023-08-19,consolidation,,False,
14619,2023-03-24,other,,False,
14623,2023-05-19,price,,True,5
14624,2024-12-04,ai_alternative,AILegal Pro,True,2
14628,2024-02-08,no_need,,True,
14630,2024-04-06,consolidation,,True,2
14634,2024-04-16,other,,False,
14637,2025-11-30,price,,True,4
14638,2024-05-26,consolidation,,False,
14639,2023-05-15,price,,True,3
14640,2025-10-23,price,,True,3
14647,2024-05-08,price,,False,
14648,2023-09-10,consolidation,,False,
14653,2023-07-14,price,,True,0
14654,2023-04-23,price,,True,5
14655,2023-12-18,price,,True,1
14659,2023-08-29,quality,,False,
14661,2024-11-08,consolidation,,True,0
14662,2024-06-28,quality,,True,6
14663,2024-11-25,other,,False,
14665,2024-01-17,ai_alternative,DevForge.ai,True,
14669,2024-05-27,no_need,,True,
14671,2024-05-25,quality,,True,
14673,2023-03-02,consolidation,,True,
14681,2023-11-13,price,,True,3
14682,2023-05-16,quality,,True,4
14685,2025-08-07,no_need,DevForge.ai,True,4
14687,2023-01-04,other,,True,1
14689,2024-12-25,consolidation,,True,3
14691,2024-04-07,ai_alternative,,False,
14694,2025-06-25,no_need,,False,
14698,2023-09-20,no_need,,True,8
14700,2025-06-01,price,,True,3
14701,2023-09-14,no_need,,False,
14703,2025-02-16,other,,True,
14704,2023-12-20,consolidation,,True,
14705,2025-03-08,ai_alternative,FinBot Pro,True,4
14707,2023-08-02,price,,True,4
14710,2023-06-03,quality,,True,2
14711,2024-12-09,price,,False,
14712,2024-04-11,price,,True,
14713,2025-09-13,consolidation,,False,
14724,2024-11-12,no_need,HireSense AI,True,
14726,2024-02-21,quality,,True,
14727,2023-07-19,quality,,True,
14732,2025-11-18,quality,,False,
14741,2024-02-06,other,,True,2
14743,2023-01-06,price,,True,0
14744,2023-02-22,other,,False,
14746,2024-10-06,ai_alternative,DevForge.ai,True,
14747,2024-08-21,quality,,False,
14749,2023-09-14,quality,,False,
14753,2025-01-28,ai_alternative,,False,
14756,2023-06-19,no_need,,False,
14757,2023-01-21,other,,True,1
14758,2023-01-15,consolidation,,False,
14759,2023-05-27,quality,,True,
14761,2023-01-06,price,,False,
14765,2023-11-10,quality,,True,5
14768,2024-05-08,ai_alternative,HireSense AI,True,3
14772,2023-12-26,no_need,,True,
14775,2023-02-04,ai_alternative,,False,
14776,2024-06-03,no_need,,True,
14782,2025-09-29,price,Конкурент-маркетплейс,True,1
14785,2023-09-21,consolidation,,True,1
14787,2024-09-27,price,,True,5
14790,2024-10-17,other,,True,3
14791,2025-08-21,consolidation,,True,1
14792,2024-12-28,ai_alternative,,False,
14793,2025-10-03,ai_alternative,DevForge.ai,True,4
14800,2025-06-04,ai_alternative,HireSense AI,True,4
14802,2024-02-26,other,,True,1
14810,2024-05-06,consolidation,,False,
14815,2024-10-14,price,,True,2
14817,2023-09-13,consolidation,,False,
14819,2024-05-25,quality,,False,
14820,2024-11-23,ai_alternative,,False,
14823,2025-07-05,ai_alternative,DevForge.ai,True,3
14825,2024-12-09,consolidation,,False,
14826,2025-01-18,price,,True,
14829,2024-01-11,ai_alternative,FinBot Pro,True,1
14831,2024-11-11,ai_alternative,,False,
14832,2024-01-11,price,,False,
14835,2024-03-10,quality,,True,3
14838,2024-09-10,quality,,False,
14841,2025-04-14,quality,,True,2
14844,2025-11-15,ai_alternative,HireSense AI,True,4
14845,2023-02-06,price,,True,2
14847,2023-06-06,price,,True,4
14856,2023-12-24,consolidation,,True,7
14858,2024-03-11,price,,False,
14859,2025-07-28,ai_alternative,,False,
14862,2023-10-20,no_need,,True,2
14863,2025-06-17,consolidation,,True,2
14868,2024-02-24,price,,False,
14870,2023-06-21,other,,False,
14872,2024-06-03,price,,True,3
14878,2025-01-10,consolidation,,False,
14879,2023-12-06,price,,False,
14883,2024-05-20,other,,False,
14884,2023-12-26,price,,True,
14885,2024-04-23,price,,True,
14887,2025-05-27,quality,,False,
14888,2023-03-18,price,,True,
14889,2023-03-08,no_need,,True,
14890,2025-03-07,price,,True,
14891,2024-09-24,quality,,False,
14892,2025-02-12,consolidation,,True,
14893,2024-06-16,ai_alternative,,False,
14894,2024-12-14,other,,True,3
14898,2023-05-10,quality,,True,
14900,2025-02-16,price,,False,
14909,2023-01-23,consolidation,,False,
14910,2025-07-03,price,,False,
14914,2025-02-27,no_need,,True,5
14919,2023-08-23,consolidation,,True,3
14920,2023-10-27,price,,True,
14922,2023-07-18,price,FinBot Pro,True,0
14924,2025-08-02,price,DevForge.ai,True,1
14925,2023-11-16,no_need,,True,4
14926,2024-12-16,quality,Ушли inhouse,True,2
14930,2025-07-02,no_need,,False,
14933,2024-05-25,quality,,False,
14938,2023-12-24,other,,True,5
14942,2023-10-21,quality,,True,
14945,2024-02-24,quality,,False,
14946,2023-10-17,quality,,False,
14948,2023-11-11,price,,False,
14951,2023-07-13,no_need,,False,
14953,2023-07-17,ai_alternative,,False,
14954,2024-10-04,ai_alternative,HireSense AI,True,5
14956,2025-12-05,ai_alternative,HireSense AI,True,1
14957,2025-08-19,no_need,,True,6
14958,2023-04-09,price,FinBot Pro,True,2
14963,2024-01-19,price,,True,4
14967,2024-11-02,ai_alternative,,False,
14968,2023-03-27,no_need,,True,
14973,2023-03-10,quality,,True,
14976,2023-06-12,no_need,,True,
14977,2023-02-21,price,,False,
14983,2024-11-22,ai_alternative,,False,
14985,2023-03-21,price,DevForge.ai,True,1
14986,2023-12-18,no_need,,False,
14988,2023-03-06,no_need,,True,0
14990,2023-04-24,quality,,True,5
14992,2025-01-20,price,,True,5
14995,2024-01-11,no_need,,True,2
14999,2023-01-17,consolidation,,False,
15000,2024-03-13,ai_alternative,,False,
15002,2024-10-09,quality,,False,
15006,2024-08-06,ai_alternative,FinBot Pro,True,2
15008,2025-02-21,ai_alternative,MarketAI,True,
15012,2024-01-06,price,,True,2
15017,2024-10-07,price,,False,
15022,2023-12-10,consolidation,,False,
15024,2025-05-07,ai_alternative,MarketAI,True,2
15025,2024-08-04,other,,False,
15027,2025-09-11,other,Конкурент-маркетплейс,True,
15029,2025-07-02,consolidation,,False,
15032,2024-07-18,consolidation,,True,5
15041,2024-06-10,price,,False,
15049,2023-03-19,no_need,,True,
15052,2025-04-10,ai_alternative,,False,
15053,2025-08-30,ai_alternative,MarketAI,True,
15057,2023-02-18,consolidation,,False,
15058,2023-12-03,ai_alternative,,False,
15060,2023-12-19,no_need,DevForge.ai,True,3
15064,2025-08-27,price,,True,0
15068,2024-03-04,no_need,,False,
15072,2024-04-13,ai_alternative,DevForge.ai,True,
15077,2024-04-04,ai_alternative,,False,
15078,2024-04-27,no_need,,True,
15079,2023-11-19,price,,True,
15081,2025-05-27,price,AILegal Pro,True,2
15082,2023-08-09,no_need,,True,4
15083,2024-11-22,price,,True,4
15086,2023-02-10,consolidation,,False,
15089,2023-01-10,price,,True,3
15090,2023-09-17,quality,,False,
15094,2025-01-10,no_need,,True,3
15096,2025-02-10,quality,,False,
15098,2023-07-08,other,,True,3
15099,2024-04-21,no_need,,True,6
15101,2024-05-16,price,,False,
15103,2024-04-05,ai_alternative,HireSense AI,True,0
15106,2025-11-13,consolidation,,True,
15112,2024-07-15,no_need,,False,
15115,2023-05-21,ai_alternative,FinBot Pro,True,5
15116,2025-03-16,consolidation,,False,
15117,2023-09-04,ai_alternative,MarketAI,True,5
15119,2023-04-25,no_need,,True,1
15121,2024-10-12,quality,,True,2
15123,2024-06-28,quality,,False,
15128,2023-04-27,no_need,,True,4
15129,2025-01-17,ai_alternative,AILegal Pro,True,4
15132,2023-05-14,price,,False,
15133,2025-08-02,ai_alternative,,False,
15142,2023-05-12,other,,False,
15143,2024-11-19,price,,True,5
15144,2023-12-24,no_need,,True,3
15146,2023-03-21,consolidation,,False,
15151,2024-07-22,no_need,,False,
15152,2024-03-28,other,,True,
15153,2024-08-09,other,,True,5
15156,2025-08-05,ai_alternative,DevForge.ai,True,3
15157,2025-08-03,no_need,,True,1
15169,2023-02-26,no_need,Конкурент-маркетплейс,True,
15172,2023-04-02,no_need,,False,
15173,2025-08-02,ai_alternative,MarketAI,True,
15175,2024-08-17,other,,True,0
15176,2023-02-07,price,,False,
15177,2023-04-15,no_need,,False,
15178,2024-04-06,other,,True,
15182,2025-07-07,quality,,True,5
15187,2024-12-30,other,,False,
15188,2024-06-05,price,,False,
15189,2023-08-03,quality,AILegal Pro,True,2
15192,2024-09-04,no_need,AILegal Pro,True,2
15196,2023-04-17,quality,HireSense AI,True,
15203,2024-05-14,quality,,True,
15209,2023-04-03,price,,True,
15210,2025-05-05,no_need,,True,1
15211,2023-10-07,other,,False,
15215,2024-09-24,consolidation,,True,2
15216,2025-10-05,price,,False,
15222,2024-04-04,quality,MarketAI,True,
15223,2023-03-11,no_need,DevForge.ai,True,2
15224,2024-11-01,price,,True,
15227,2023-10-12,price,,True,
15229,2025-01-22,price,,True,
15230,2025-03-09,ai_alternative,DevForge.ai,True,
15233,2023-04-09,no_need,AILegal Pro,True,5
15234,2023-09-03,price,,True,2
15236,2024-08-10,ai_alternative,FinBot Pro,True,1
15241,2023-03-08,no_need,Ушли inhouse,True,6
15242,2024-04-06,ai_alternative,DevForge.ai,True,
15244,2023-01-27,no_need,FinBot Pro,True,
15248,2023-09-05,price,,True,0
15255,2023-10-07,price,,False,
15257,2023-03-03,consolidation,,True,
15258,2023-07-05,price,,True,
15259,2023-04-02,consolidation,,False,
15260,2024-07-14,no_need,HireSense AI,True,6
15262,2023-07-22,ai_alternative,,False,
15263,2025-04-24,ai_alternative,DevForge.ai,True,6
15272,2025-02-03,ai_alternative,,False,
15273,2023-05-22,quality,,True,1
15277,2024-06-04,no_need,,False,
15278,2023-01-22,other,,True,0
15281,2023-12-20,price,Конкурент-маркетплейс,True,
15283,2024-09-10,price,FinBot Pro,True,
15284,2024-08-24,no_need,,True,3
15288,2024-08-28,ai_alternative,,False,
15290,2023-05-08,no_need,,True,
15300,2024-06-26,no_need,,True,
15305,2025-06-10,ai_alternative,,False,
15306,2025-07-02,price,,False,
15309,2024-12-28,quality,,False,
15310,2023-11-24,price,,True,1
15314,2025-06-07,consolidation,,False,
15319,2024-11-17,other,,True,
15320,2023-06-15,quality,,True,0
15322,2024-11-02,quality,,True,
15332,2023-01-08,quality,,False,
15336,2025-07-11,price,,False,
15337,2024-12-13,consolidation,MarketAI,True,
15350,2024-10-14,price,,True,
15355,2023-08-25,quality,,True,4
15361,2024-05-17,other,,True,4
15362,2023-12-02,price,,False,
15366,2024-08-12,consolidation,,False,
15369,2023-06-27,price,,True,4
15370,2024-02-24,quality,,False,
15373,2024-12-16,price,,True,6
15380,2023-12-20,price,,False,
15385,2025-01-09,ai_alternative,FinBot Pro,True,6
15386,2023-11-19,price,,False,
15389,2023-02-14,quality,,False,
15395,2024-08-04,consolidation,,False,
15404,2025-09-02,no_need,,True,1
15405,2023-07-02,ai_alternative,HireSense AI,True,4
15406,2025-01-30,consolidation,,True,6
15409,2024-01-15,price,,False,
15410,2025-07-14,consolidation,,False,
15411,2025-01-07,other,,True,3
15415,2025-11-27,no_need,,True,1
15416,2023-11-02,no_need,,False,
15417,2025-08-14,quality,Ушли inhouse,True,
15418,2023-08-01,consolidation,,True,5
15420,2024-08-02,price,,True,5
15421,2023-09-18,consolidation,,True,3
15427,2023-10-21,no_need,,False,
15428,2024-01-05,price,MarketAI,True,
15437,2025-03-09,ai_alternative,,False,
15438,2024-10-16,price,,False,
15440,2024-10-16,no_need,,True,0
15441,2025-03-02,other,FinBot Pro,True,0
15442,2025-06-01,quality,,True,
15443,2025-03-03,other,,True,4
15446,2024-11-26,ai_alternative,FinBot Pro,True,1
15448,2023-12-25,price,,False,
15450,2023-03-08,consolidation,Конкурент-маркетплейс,True,
15459,2025-09-02,quality,,True,1
15463,2023-01-26,price,,False,
15465,2024-11-28,ai_alternative,HireSense AI,True,1
15467,2024-05-05,price,HireSense AI,True,5
15468,2023-01-12,quality,,True,4
15469,2025-02-01,quality,,False,
15470,2023-11-18,price,,True,2
15471,2023-06-10,price,,True,5
15476,2023-04-28,other,,False,
15483,2024-11-03,no_need,,False,
15484,2024-01-28,quality,,True,2
15488,2025-01-21,other,,True,6
15490,2025-10-04,price,,True,
15493,2023-07-17,no_need,,True,2
15494,2023-01-12,consolidation,,False,
15498,2023-04-02,no_need,,True,
15499,2024-03-01,consolidation,,False,
15504,2023-09-21,quality,,True,2
15511,2023-04-25,consolidation,DevForge.ai,True,
15512,2024-01-23,consolidation,,False,
15513,2023-06-23,no_need,,False,
15517,2024-11-09,other,,False,
15520,2023-08-11,other,,True,
15521,2024-01-28,ai_alternative,,False,
15523,2024-03-06,price,,True,6
15524,2025-05-23,consolidation,,True,
15528,2023-11-20,price,,True,2
15529,2024-01-26,price,,False,
15532,2025-09-08,price,,True,
15533,2025-04-17,consolidation,,False,
15535,2023-11-25,consolidation,AILegal Pro,True,2
15539,2025-07-17,consolidation,,True,2
15542,2023-08-22,consolidation,,False,
15546,2025-01-21,quality,,False,
15553,2023-06-23,quality,,False,
15556,2023-11-24,consolidation,,False,
15567,2023-07-24,consolidation,,False,
15570,2025-01-12,quality,,False,
15571,2024-02-13,consolidation,,False,
15574,2024-01-01,no_need,,True,
15576,2023-02-10,price,,False,
15577,2024-08-01,price,,True,
15587,2025-06-24,no_need,,True,1
15592,2023-11-03,consolidation,,False,
15597,2025-08-13,no_need,,True,2
15599,2024-02-22,ai_alternative,,False,
15602,2024-04-08,quality,,True,2
15604,2023-04-26,quality,,True,6
15610,2023-11-10,consolidation,,False,
15612,2025-01-16,consolidation,,True,0
15624,2024-05-28,no_need,,False,
15627,2024-05-10,no_need,,False,
15629,2023-06-15,quality,,True,2
15638,2023-04-16,no_need,,True,
15641,2024-08-23,price,,True,
