response_id,customer_id,product_line_id,response_date,score,category,comment_tag
35374,19105,8,2024-07-29,8,passive,quality
35375,19108,1,2024-08-17,6,detractor,quality
35376,19112,4,2024-08-09,9,promoter,nps_growth
35377,19119,4,2024-08-19,5,detractor,price
35378,19124,2,2024-09-18,8,passive,quality
35379,19125,2,2024-07-24,7,passive,support
35380,19126,3,2024-09-18,9,promoter,nps_growth
35381,19135,1,2024-08-18,10,promoter,nps_growth
35382,19137,1,2024-08-09,10,promoter,nps_growth
35383,19140,4,2024-07-26,4,detractor,ai_competitor
35384,19142,1,2024-09-14,7,passive,price
35385,19151,3,2024-08-25,7,passive,quality
35386,19159,2,2024-09-09,8,passive,price
35387,19161,6,2024-07-27,0,detractor,support
35388,19163,4,2024-08-09,8,passive,quality
35389,19170,1,2024-07-26,10,promoter,nps_growth
35390,19172,4,2024-08-31,9,promoter,nps_growth
35391,19173,3,2024-09-01,9,promoter,nps_growth
35392,19179,7,2024-08-06,7,passive,quality
35393,19210,3,2024-09-13,9,promoter,nps_growth
35394,19224,7,2024-08-10,8,passive,price
35395,19228,5,2024-09-01,10,promoter,nps_growth
35396,19234,1,2024-08-16,5,detractor,quality
35397,19241,1,2024-07-24,7,passive,nps_growth
35398,19247,4,2024-09-14,9,promoter,nps_growth
35399,19248,2,2024-08-12,8,passive,nps_growth
35400,19253,2,2024-08-28,9,promoter,nps_growth
35401,19254,5,2024-07-30,6,detractor,support
35402,19259,4,2024-08-11,3,detractor,ai_competitor
35403,19262,4,2024-09-06,7,passive,quality
35404,19267,1,2024-09-11,8,passive,quality
35405,19272,6,2024-08-31,9,promoter,nps_growth
35406,19275,3,2024-07-24,7,passive,price
35407,19283,3,2024-08-22,6,detractor,quality
35408,19308,3,2024-08-31,9,promoter,nps_growth
35409,19316,3,2024-07-23,9,promoter,nps_growth
35410,19319,2,2024-07-30,8,passive,support
35411,19322,2,2024-08-07,7,passive,quality
35412,19327,7,2024-08-01,10,promoter,nps_growth
35413,19330,1,2024-07-30,5,detractor,churn_intent
35414,19337,3,2024-08-31,9,promoter,nps_growth
35415,19345,8,2024-08-04,8,passive,support
35416,19347,3,2024-07-25,9,promoter,nps_growth
35417,19348,1,2024-08-20,2,detractor,ai_competitor
35418,19358,4,2024-09-02,8,passive,price
35419,19360,4,2024-09-01,10,promoter,nps_growth
35420,19361,2,2024-08-24,9,promoter,nps_growth
35421,19375,6,2024-09-01,9,promoter,nps_growth
35422,19377,3,2024-08-23,8,passive,quality
35423,19378,8,2024-08-18,4,detractor,ai_competitor
35424,19381,7,2024-09-17,10,promoter,nps_growth
35425,19384,3,2024-08-13,7,passive,nps_growth
35426,19388,1,2024-08-28,10,promoter,nps_growth
35427,19392,1,2024-08-25,10,promoter,nps_growth
35428,19397,8,2024-09-02,8,passive,nps_growth
35429,19400,8,2024-09-13,9,promoter,nps_growth
35430,19404,1,2024-07-31,7,passive,price
35431,19410,2,2024-08-17,3,detractor,price
35432,19415,8,2024-08-23,9,promoter,nps_growth
35433,19425,6,2024-07-24,10,promoter,nps_growth
35434,19429,1,2024-08-29,10,promoter,nps_growth
35435,19431,3,2024-07-28,5,detractor,price
35436,19436,2,2024-07-23,6,detractor,ai_competitor
35437,19443,3,2024-08-20,6,detractor,quality
35438,19447,6,2024-08-28,6,detractor,support
35439,19454,6,2024-08-21,10,promoter,nps_growth
35440,19468,4,2024-09-11,7,passive,quality
35441,19471,7,2024-09-17,5,detractor,quality
35442,19475,6,2024-09-08,7,passive,price
35443,19483,3,2024-07-28,7,passive,nps_growth
35444,19490,5,2024-08-23,7,passive,quality
35445,19494,8,2024-09-14,5,detractor,quality
35446,19499,8,2024-08-17,8,passive,price
35447,19507,7,2024-08-30,6,detractor,support
35448,19510,8,2024-08-07,10,promoter,nps_growth
35449,19512,2,2024-08-15,9,promoter,nps_growth
35450,19515,7,2024-07-24,10,promoter,nps_growth
35451,19518,6,2024-08-21,9,promoter,nps_growth
35452,19520,3,2024-09-07,8,passive,nps_growth
35453,19530,7,2024-08-19,4,detractor,ai_competitor
35454,19536,8,2024-07-27,10,promoter,nps_growth
35455,19549,1,2024-08-12,10,promoter,nps_growth
35456,19550,6,2024-08-12,10,promoter,nps_growth
35457,19552,7,2024-08-19,10,promoter,nps_growth
35458,19555,6,2024-07-22,9,promoter,nps_growth
35459,19556,8,2024-08-27,5,detractor,support
35460,19569,6,2024-07-21,9,promoter,nps_growth
35461,19599,7,2024-07-28,5,detractor,support
35462,19602,3,2024-09-01,9,promoter,nps_growth
35463,19613,1,2024-08-21,10,promoter,nps_growth
35464,19621,2,2024-08-19,8,passive,nps_growth
35465,19629,2,2024-08-23,8,passive,price
35466,19632,2,2024-08-05,8,passive,quality
35467,19636,5,2024-08-12,2,detractor,support
35468,19638,5,2024-07-30,10,promoter,nps_growth
35469,19643,4,2024-08-27,10,promoter,nps_growth
35470,19652,8,2024-09-11,9,promoter,nps_growth
35471,19653,5,2024-09-06,10,promoter,nps_growth
35472,19664,7,2024-09-03,8,passive,nps_growth
35473,19669,7,2024-08-20,10,promoter,nps_growth
35474,19671,8,2024-09-08,10,promoter,nps_growth
35475,19676,4,2024-08-05,8,passive,nps_growth
35476,19687,7,2024-08-23,9,promoter,nps_growth
35477,19689,6,2024-08-05,6,detractor,quality
35478,19694,6,2024-08-21,9,promoter,nps_growth
35479,19705,8,2024-08-13,7,passive,quality
35480,19715,5,2024-07-23,8,passive,quality
35481,19719,5,2024-07-31,9,promoter,nps_growth
35482,19721,6,2024-09-16,4,detractor,quality
35483,19726,2,2024-07-29,8,passive,quality
35484,19730,8,2024-07-25,9,promoter,nps_growth
35485,19733,8,2024-09-08,5,detractor,ai_competitor
35486,19737,5,2024-09-14,7,passive,nps_growth
35487,19747,1,2024-08-19,9,promoter,nps_growth
35488,19756,8,2024-08-17,9,promoter,nps_growth
35489,19762,3,2024-08-04,9,promoter,nps_growth
35490,19768,4,2024-09-16,10,promoter,nps_growth
35491,19773,1,2024-09-10,3,detractor,ai_competitor
35492,19774,4,2024-08-25,9,promoter,nps_growth
35493,19779,3,2024-08-02,8,passive,nps_growth
35494,19781,1,2024-08-18,10,promoter,nps_growth
35495,19783,2,2024-08-10,3,detractor,churn_intent
35496,19788,5,2024-08-02,10,promoter,nps_growth
35497,19798,2,2024-07-29,7,passive,nps_growth
35498,19813,5,2024-09-04,4,detractor,price
35499,19815,6,2024-08-22,10,promoter,nps_growth
35500,19827,5,2024-09-01,8,passive,quality
35501,19832,6,2024-08-05,9,promoter,nps_growth
35502,19835,1,2024-09-13,6,detractor,ai_competitor
35503,19838,7,2024-08-29,3,detractor,price
35504,19842,8,2024-07-23,8,passive,quality
35505,19847,6,2024-08-09,9,promoter,nps_growth
35506,19848,2,2024-08-28,7,passive,nps_growth
35507,19853,7,2024-08-06,10,promoter,nps_growth
35508,19857,6,2024-08-19,8,passive,price
35509,19861,7,2024-08-05,9,promoter,nps_growth
35510,19865,6,2024-08-16,10,promoter,nps_growth
35511,19884,4,2024-08-29,9,promoter,nps_growth
35512,19885,6,2024-08-24,7,passive,support
35513,19893,1,2024-08-27,10,promoter,nps_growth
35514,19898,2,2024-09-06,5,detractor,churn_intent
35515,19902,8,2024-08-06,10,promoter,nps_growth
35516,19904,8,2024-08-30,5,detractor,quality
35517,19912,6,2024-07-26,10,promoter,nps_growth
35518,19918,6,2024-09-07,9,promoter,nps_growth
35519,19928,6,2024-07-26,8,passive,quality
35520,19936,1,2024-07-23,8,passive,quality
35521,19939,7,2024-09-13,7,passive,quality
35522,19941,6,2024-08-01,8,passive,nps_growth
35523,19943,3,2024-08-04,10,promoter,nps_growth
35524,19944,1,2024-08-31,7,passive,quality
35525,19946,3,2024-07-30,10,promoter,nps_growth
35526,19951,2,2024-09-17,8,passive,price
35527,19953,6,2024-08-22,8,passive,price
35528,19967,4,2024-09-17,6,detractor,churn_intent
35529,19970,2,2024-09-05,2,detractor,churn_intent
35530,19979,1,2024-08-31,1,detractor,support
35531,19982,3,2024-08-29,9,promoter,nps_growth
35532,19987,5,2024-07-31,7,passive,quality
35533,19995,6,2024-09-18,5,detractor,ai_competitor
35534,19999,7,2024-09-11,6,detractor,ai_competitor
35535,20002,6,2024-08-09,9,promoter,nps_growth
35536,20017,1,2024-08-30,9,promoter,nps_growth
35537,20018,8,2024-08-21,10,promoter,nps_growth
35538,20021,5,2024-08-22,10,promoter,nps_growth
35539,20025,1,2024-08-24,5,detractor,ai_competitor
35540,20027,3,2024-08-20,6,detractor,price
35541,20035,2,2024-09-04,8,passive,price
35542,20038,2,2024-08-09,9,promoter,nps_growth
35543,20046,3,2024-07-28,10,promoter,nps_growth
35544,20049,1,2024-09-02,7,passive,nps_growth
35545,20057,8,2024-08-29,6,detractor,churn_intent
35546,20058,3,2024-09-10,5,detractor,price
35547,20059,4,2024-09-05,8,passive,price
35548,20061,5,2024-08-14,9,promoter,nps_growth
35549,20062,1,2024-08-19,10,promoter,nps_growth
35550,20063,6,2024-08-06,10,promoter,nps_growth
35551,20065,1,2024-09-13,10,promoter,nps_growth
35552,20067,3,2024-08-06,8,passive,price
35553,20075,7,2024-08-09,9,promoter,nps_growth
35554,20080,4,2024-09-11,9,promoter,nps_growth
35555,20082,6,2024-08-14,8,passive,price
35556,20085,8,2024-09-15,9,promoter,nps_growth
35557,20088,5,2024-09-04,10,promoter,nps_growth
35558,20091,3,2024-08-05,5,detractor,ai_competitor
35559,20094,5,2024-07-23,8,passive,nps_growth
35560,20095,7,2024-07-25,8,passive,price
35561,20096,1,2024-08-23,9,promoter,nps_growth
35562,20102,4,2024-08-22,6,detractor,ai_competitor
35563,20113,5,2024-08-07,9,promoter,nps_growth
35564,20117,3,2024-09-17,10,promoter,nps_growth
35565,20118,5,2024-08-05,8,passive,price
35566,20121,3,2024-09-17,7,passive,support
35567,20125,8,2024-08-20,8,passive,nps_growth
35568,20134,8,2024-07-31,9,promoter,nps_growth
35569,20153,3,2024-08-08,10,promoter,nps_growth
35570,20154,1,2024-08-15,10,promoter,nps_growth
35571,20163,1,2024-08-05,10,promoter,nps_growth
35572,20165,7,2024-08-23,10,promoter,nps_growth
35573,20169,7,2024-09-01,10,promoter,nps_growth
35574,20175,4,2024-07-27,9,promoter,nps_growth
35575,20176,4,2024-08-15,9,promoter,nps_growth
35576,20179,3,2024-07-22,8,passive,nps_growth
35577,20181,4,2024-08-22,4,detractor,ai_competitor
35578,20184,4,2024-08-29,10,promoter,nps_growth
35579,20186,8,2024-07-23,4,detractor,ai_competitor
35580,20193,1,2024-08-26,4,detractor,support
35581,20199,7,2024-08-14,7,passive,quality
35582,20202,6,2024-09-14,10,promoter,nps_growth
35583,20215,8,2024-08-20,7,passive,support
35584,20228,7,2024-08-09,10,promoter,nps_growth
35585,20229,1,2024-08-03,10,promoter,nps_growth
35586,20231,1,2024-07-29,10,promoter,nps_growth
35587,20240,8,2024-09-06,9,promoter,nps_growth
35588,20244,1,2024-07-27,5,detractor,ai_competitor
35589,20254,2,2024-08-11,10,promoter,nps_growth
35590,20257,3,2024-08-07,9,promoter,nps_growth
35591,20261,4,2024-09-05,6,detractor,ai_competitor
35592,20269,2,2024-08-07,7,passive,quality
35593,20273,6,2024-08-13,8,passive,price
35594,20280,1,2024-08-25,9,promoter,nps_growth
35595,20286,4,2024-09-17,8,passive,price
35596,20288,6,2024-09-11,8,passive,support
35597,20289,1,2024-08-09,10,promoter,nps_growth
35598,20292,7,2024-09-17,7,passive,support
35599,20294,4,2024-08-23,9,promoter,nps_growth
35600,20300,1,2024-08-07,10,promoter,nps_growth
35601,20304,3,2024-08-29,10,promoter,nps_growth
35602,20310,1,2024-07-23,3,detractor,price
35603,20316,1,2024-08-21,8,passive,support
35604,20326,7,2024-08-07,4,detractor,ai_competitor
35605,20327,7,2024-08-06,8,passive,quality
35606,20334,6,2024-09-11,9,promoter,nps_growth
35607,20336,3,2024-09-01,8,passive,quality
35608,20344,1,2024-08-07,8,passive,support
35609,20355,1,2024-08-25,9,promoter,nps_growth
35610,20359,5,2024-09-06,10,promoter,nps_growth
35611,20360,2,2024-08-21,5,detractor,churn_intent
35612,20369,1,2024-08-29,6,detractor,churn_intent
35613,20371,3,2024-09-11,10,promoter,nps_growth
35614,20375,6,2024-08-28,5,detractor,price
35615,20377,7,2024-08-25,10,promoter,nps_growth
35616,20385,7,2024-08-22,9,promoter,nps_growth
35617,20387,6,2024-07-24,9,promoter,nps_growth
35618,20389,8,2024-07-31,9,promoter,nps_growth
35619,20399,2,2024-08-23,10,promoter,nps_growth
35620,20408,7,2024-08-08,9,promoter,nps_growth
35621,20411,4,2024-09-05,7,passive,support
35622,20412,1,2024-09-13,5,detractor,support
35623,20431,7,2024-09-03,6,detractor,support
35624,20437,1,2024-08-31,9,promoter,nps_growth
35625,20444,3,2024-08-14,8,passive,support
35626,20448,4,2024-09-03,5,detractor,support
35627,20453,1,2024-08-23,8,passive,quality
35628,20454,7,2024-07-31,9,promoter,nps_growth
35629,20458,7,2024-08-03,10,promoter,nps_growth
35630,20465,3,2024-07-27,10,promoter,nps_growth
35631,20466,7,2024-08-03,7,passive,support
35632,20467,8,2024-08-13,10,promoter,nps_growth
35633,20474,7,2024-07-24,9,promoter,nps_growth
35634,20475,8,2024-09-08,9,promoter,nps_growth
35635,20486,3,2024-08-24,8,passive,support
35636,20492,2,2024-08-29,8,passive,quality
35637,20496,1,2024-08-29,6,detractor,quality
35638,20521,1,2024-09-08,10,promoter,nps_growth
35639,20551,2,2024-08-21,10,promoter,nps_growth
35640,20560,3,2024-09-02,10,promoter,nps_growth
35641,20574,7,2024-09-10,10,promoter,nps_growth
35642,20597,5,2024-08-01,9,promoter,nps_growth
35643,20603,4,2024-08-20,6,detractor,ai_competitor
35644,20616,1,2024-08-12,5,detractor,support
35645,20628,3,2024-09-06,9,promoter,nps_growth
35646,20636,1,2024-09-07,6,detractor,price
35647,20641,4,2024-09-01,9,promoter,nps_growth
35648,20661,1,2024-08-12,8,passive,quality
35649,20664,7,2024-09-05,10,promoter,nps_growth
35650,20676,3,2024-07-23,10,promoter,nps_growth
35651,20685,4,2024-08-23,9,promoter,nps_growth
35652,20694,2,2024-09-03,8,passive,price
35653,20696,5,2024-08-28,8,passive,quality
35654,20698,3,2024-09-04,7,passive,quality
35655,20713,6,2024-09-07,10,promoter,nps_growth
35656,20724,4,2024-08-18,8,passive,support
35657,20725,3,2024-09-18,7,passive,price
35658,20727,1,2024-09-15,8,passive,quality
35659,20744,5,2024-07-30,4,detractor,ai_competitor
35660,20753,1,2024-07-26,10,promoter,nps_growth
35661,20763,2,2024-09-03,10,promoter,nps_growth
35662,20768,6,2024-07-21,8,passive,nps_growth
35663,20773,4,2024-08-27,9,promoter,nps_growth
35664,20776,7,2024-09-17,10,promoter,nps_growth
35665,20779,8,2024-07-27,4,detractor,price
35666,20783,7,2024-09-15,8,passive,nps_growth
35667,20788,4,2024-08-17,6,detractor,support
35668,20790,4,2024-07-22,7,passive,quality
35669,20791,3,2024-09-11,9,promoter,nps_growth
35670,20798,3,2024-08-25,6,detractor,price
35671,20799,3,2024-07-28,6,detractor,quality
35672,20800,3,2024-07-31,7,passive,support
35673,20805,1,2024-09-11,9,promoter,nps_growth
35674,20808,4,2024-08-08,8,passive,price
35675,20809,7,2024-08-07,10,promoter,nps_growth
35676,20814,6,2024-08-30,10,promoter,nps_growth
35677,20818,6,2024-08-24,9,promoter,nps_growth
35678,20820,4,2024-07-21,8,passive,quality
35679,20829,3,2024-08-11,4,detractor,ai_competitor
35680,20839,1,2024-09-10,3,detractor,price
35681,20842,3,2024-08-01,8,passive,support
35682,20848,2,2024-07-25,8,passive,price
35683,20851,6,2024-09-01,10,promoter,nps_growth
35684,20872,1,2024-08-23,9,promoter,nps_growth
35685,20874,7,2024-09-15,10,promoter,nps_growth
35686,20880,5,2024-08-27,8,passive,price
35687,20882,3,2024-08-27,8,passive,nps_growth
35688,20884,1,2024-08-19,8,passive,price
35689,20893,7,2024-08-12,4,detractor,price
35690,20895,3,2024-07-25,8,passive,quality
35691,20900,7,2024-09-16,8,passive,nps_growth
35692,20904,6,2024-09-08,10,promoter,nps_growth
35693,20905,4,2024-09-17,10,promoter,nps_growth
35694,20911,6,2024-08-23,10,promoter,nps_growth
35695,20922,6,2024-09-10,7,passive,nps_growth
35696,20932,8,2024-08-23,9,promoter,nps_growth
35697,20936,3,2024-08-09,10,promoter,nps_growth
35698,20943,7,2024-08-08,10,promoter,nps_growth
35699,20946,2,2024-07-27,10,promoter,nps_growth
35700,20951,3,2024-07-29,10,promoter,nps_growth
35701,20954,7,2024-09-13,9,promoter,nps_growth
35702,20959,6,2024-08-23,4,detractor,support
35703,20961,1,2024-08-07,8,passive,support
35704,20966,1,2024-08-26,8,passive,price
35705,20967,6,2024-08-31,10,promoter,nps_growth
35706,20971,1,2024-07-30,7,passive,nps_growth
35707,20983,2,2024-08-14,8,passive,support
35708,20984,4,2024-08-20,8,passive,support
35709,20986,3,2024-07-28,4,detractor,quality
35710,20991,1,2024-08-15,8,passive,price
35711,20996,1,2024-08-14,10,promoter,nps_growth
35712,20997,5,2024-07-25,10,promoter,nps_growth
35713,20999,7,2024-09-05,10,promoter,nps_growth
35714,21000,1,2024-08-03,8,passive,quality
35715,21001,1,2024-08-05,6,detractor,ai_competitor
35716,21002,6,2024-07-27,10,promoter,nps_growth
35717,21005,1,2024-08-03,10,promoter,nps_growth
35718,21010,8,2024-08-04,8,passive,quality
35719,21012,1,2024-09-15,5,detractor,ai_competitor
35720,21018,6,2024-08-16,9,promoter,nps_growth
35721,21022,3,2024-07-26,10,promoter,nps_growth
35722,21027,6,2024-09-03,7,passive,price
35723,21037,8,2024-08-10,8,passive,price
35724,21042,1,2024-07-28,8,passive,support
35725,21044,2,2024-09-10,5,detractor,support
35726,21047,7,2024-08-08,7,passive,price
35727,21050,3,2024-08-15,7,passive,nps_growth
35728,21054,1,2024-08-03,8,passive,price
35729,21056,2,2024-08-04,8,passive,price
35730,21058,5,2024-09-15,8,passive,price
35731,21068,7,2024-09-10,9,promoter,nps_growth
35732,21070,6,2024-07-26,9,promoter,nps_growth
35733,21071,4,2024-07-30,10,promoter,nps_growth
35734,21074,5,2024-09-02,5,detractor,churn_intent
35735,21075,6,2024-07-25,10,promoter,nps_growth
35736,21082,4,2024-08-27,5,detractor,ai_competitor
35737,21083,3,2024-08-06,7,passive,support
35738,21086,1,2024-08-09,10,promoter,nps_growth
35739,21087,3,2024-09-02,8,passive,support
35740,21091,6,2024-08-14,9,promoter,nps_growth
35741,21092,8,2024-08-15,8,passive,quality
35742,21093,6,2024-09-08,6,detractor,price
35743,21094,3,2024-08-29,7,passive,support
35744,21100,6,2024-08-10,8,passive,nps_growth
35745,21101,8,2024-08-08,6,detractor,ai_competitor
35746,21102,1,2024-08-05,5,detractor,quality
35747,21108,3,2024-08-18,5,detractor,price
35748,21110,1,2024-09-10,9,promoter,nps_growth
35749,21122,4,2024-09-04,10,promoter,nps_growth
35750,21124,1,2024-07-22,9,promoter,nps_growth
35751,21126,8,2024-09-13,10,promoter,nps_growth
35752,21137,3,2024-08-11,9,promoter,nps_growth
35753,21139,5,2024-08-28,7,passive,nps_growth
35754,21140,3,2024-07-25,9,promoter,nps_growth
35755,21148,3,2024-07-31,10,promoter,nps_growth
35756,21153,1,2024-08-03,4,detractor,ai_competitor
35757,21154,1,2024-09-01,10,promoter,nps_growth
35758,21161,7,2024-07-29,9,promoter,nps_growth
35759,21178,5,2024-08-30,6,detractor,price
35760,21182,5,2024-08-04,10,promoter,nps_growth
35761,21183,5,2024-08-24,10,promoter,nps_growth
35762,21185,4,2024-09-09,9,promoter,nps_growth
35763,21186,6,2024-07-21,7,passive,price
35764,21188,8,2024-08-12,8,passive,price
35765,21194,5,2024-08-09,0,detractor,price
35766,21201,6,2024-09-13,10,promoter,nps_growth
35767,21203,5,2024-09-04,4,detractor,price
35768,21208,2,2024-08-04,1,detractor,quality
35769,21215,7,2024-08-23,10,promoter,nps_growth
35770,21219,6,2024-08-21,9,promoter,nps_growth
35771,21227,1,2024-09-05,4,detractor,ai_competitor
35772,21228,7,2024-08-02,7,passive,quality
35773,21246,8,2024-08-27,10,promoter,nps_growth
35774,21247,3,2024-07-25,8,passive,nps_growth
35775,21249,6,2024-08-29,9,promoter,nps_growth
35776,21253,6,2024-09-11,3,detractor,ai_competitor
35777,21259,6,2024-09-16,9,promoter,nps_growth
35778,21269,3,2024-08-25,9,promoter,nps_growth
35779,21270,6,2024-07-21,10,promoter,nps_growth
35780,21281,5,2024-07-27,7,passive,price
35781,21287,2,2024-07-31,7,passive,quality
35782,21300,8,2024-09-02,10,promoter,nps_growth
35783,21302,8,2024-08-07,10,promoter,nps_growth
35784,21304,6,2024-08-27,9,promoter,nps_growth
35785,21307,1,2024-09-06,9,promoter,nps_growth
35786,21313,1,2024-08-01,7,passive,support
35787,21316,4,2024-08-10,10,promoter,nps_growth
35788,21318,4,2024-07-28,9,promoter,nps_growth
35789,21324,1,2024-09-02,8,passive,price
35790,21325,4,2024-08-20,10,promoter,nps_growth
35791,21329,1,2024-09-12,4,detractor,churn_intent
35792,21330,6,2024-07-26,10,promoter,nps_growth
35793,21337,2,2024-08-17,10,promoter,nps_growth
35794,21340,8,2024-09-06,8,passive,quality
35795,21348,6,2024-09-17,7,passive,price
35796,21353,1,2024-09-16,5,detractor,ai_competitor
35797,21355,7,2024-09-07,9,promoter,nps_growth
35798,21357,4,2024-08-07,6,detractor,support
35799,21358,6,2024-09-13,8,passive,nps_growth
35800,21369,6,2024-07-22,6,detractor,ai_competitor
35801,21375,8,2024-09-03,5,detractor,ai_competitor
35802,21381,3,2024-08-12,10,promoter,nps_growth
35803,21383,3,2024-09-01,8,passive,price
35804,21384,5,2024-08-25,7,passive,price
35805,21385,3,2024-09-16,10,promoter,nps_growth
35806,21389,3,2024-07-21,8,passive,support
35807,21403,4,2024-08-13,5,detractor,price
35808,21404,7,2024-08-05,9,promoter,nps_growth
35809,21416,4,2024-08-14,10,promoter,nps_growth
35810,21417,7,2024-08-26,9,promoter,nps_growth
35811,21419,5,2024-08-22,10,promoter,nps_growth
35812,21423,4,2024-08-27,10,promoter,nps_growth
35813,21425,5,2024-08-25,7,passive,price
35814,21426,2,2024-08-29,10,promoter,nps_growth
35815,21431,5,2024-08-04,8,passive,support
35816,21448,5,2024-09-15,7,passive,price
35817,21455,6,2024-09-07,9,promoter,nps_growth
35818,21457,8,2024-08-12,9,promoter,nps_growth
35819,21460,4,2024-09-10,7,passive,price
35820,21468,3,2024-08-10,8,passive,price
35821,21473,1,2024-09-11,10,promoter,nps_growth
35822,21474,2,2024-08-09,10,promoter,nps_growth
35823,21478,7,2024-08-08,8,passive,nps_growth
35824,21488,1,2024-07-23,10,promoter,nps_growth
35825,21499,8,2024-08-05,10,promoter,nps_growth
35826,21506,1,2024-07-30,8,passive,price
35827,21511,6,2024-08-23,7,passive,support
35828,21514,4,2024-07-30,10,promoter,nps_growth
35829,21517,3,2024-08-19,7,passive,quality
35830,21523,2,2024-07-21,9,promoter,nps_growth
35831,21526,3,2024-09-03,10,promoter,nps_growth
35832,21534,3,2024-08-25,7,passive,price
35833,21536,6,2024-07-26,8,passive,price
35834,21537,7,2024-08-18,10,promoter,nps_growth
35835,21538,2,2024-08-22,9,promoter,nps_growth
35836,21541,6,2024-07-26,10,promoter,nps_growth
35837,21548,7,2024-07-31,9,promoter,nps_growth
35838,21562,6,2024-07-30,10,promoter,nps_growth
35839,21564,4,2024-08-29,9,promoter,nps_growth
35840,21569,7,2024-08-06,5,detractor,quality
35841,21585,6,2024-08-03,7,passive,quality
35842,21595,5,2024-09-11,7,passive,support
35843,21596,3,2024-08-17,9,promoter,nps_growth
35844,21599,1,2024-09-09,9,promoter,nps_growth
35845,21601,2,2024-08-01,10,promoter,nps_growth
35846,21607,5,2024-09-18,10,promoter,nps_growth
35847,21610,1,2024-07-30,7,passive,nps_growth
35848,21614,3,2024-09-10,7,passive,quality
35849,21621,5,2024-08-27,8,passive,nps_growth
35850,21624,7,2024-09-02,8,passive,price
35851,21627,3,2024-08-16,6,detractor,ai_competitor
35852,21632,4,2024-08-16,10,promoter,nps_growth
35853,21638,4,2024-08-20,9,promoter,nps_growth
35854,21639,4,2024-09-01,10,promoter,nps_growth
35855,21642,1,2024-09-18,6,detractor,ai_competitor
35856,21652,5,2024-08-29,10,promoter,nps_growth
35857,21661,6,2024-08-26,8,passive,nps_growth
35858,21662,6,2024-09-05,8,passive,quality
35859,21668,3,2024-08-23,9,promoter,nps_growth
35860,21675,4,2024-09-15,6,detractor,quality
35861,21681,5,2024-09-03,6,detractor,price
35862,21691,2,2024-09-10,3,detractor,support
35863,21701,1,2024-08-17,9,promoter,nps_growth
35864,21710,7,2024-09-12,9,promoter,nps_growth
35865,21722,1,2024-08-07,9,promoter,nps_growth
35866,21733,1,2024-09-11,9,promoter,nps_growth
35867,21742,8,2024-08-28,9,promoter,nps_growth
35868,21749,6,2024-08-26,4,detractor,price
35869,21762,2,2024-09-02,9,promoter,nps_growth
35870,21763,5,2024-07-26,7,passive,price
35871,21770,6,2024-09-02,9,promoter,nps_growth
35872,21774,4,2024-08-14,7,passive,quality
35873,21778,1,2024-08-10,3,detractor,support
35874,21783,3,2024-09-04,4,detractor,price
35875,21793,6,2024-08-17,6,detractor,quality
35876,21800,3,2024-08-25,8,passive,nps_growth
35877,21802,1,2024-08-01,6,detractor,support
35878,21807,3,2024-09-06,10,promoter,nps_growth
35879,21815,6,2024-09-01,8,passive,quality
35880,21817,1,2024-08-25,5,detractor,ai_competitor
35881,21828,8,2024-09-02,4,detractor,ai_competitor
35882,21830,2,2024-08-31,9,promoter,nps_growth
35883,21838,6,2024-09-15,8,passive,quality
35884,21839,5,2024-09-03,9,promoter,nps_growth
35885,21847,1,2024-09-09,9,promoter,nps_growth
35886,21849,6,2024-08-16,10,promoter,nps_growth
35887,21853,3,2024-09-09,8,passive,quality
35888,21858,1,2024-09-02,10,promoter,nps_growth
35889,21862,2,2024-07-22,7,passive,price
35890,21865,1,2024-08-18,8,passive,quality
35891,21879,1,2024-09-09,4,detractor,price
35892,21881,3,2024-09-04,10,promoter,nps_growth
35893,21889,3,2024-08-25,3,detractor,churn_intent
35894,21908,2,2024-09-13,8,passive,quality
35895,21927,5,2024-09-15,7,passive,quality
35896,21929,6,2024-08-13,10,promoter,nps_growth
35897,21938,6,2024-09-11,9,promoter,nps_growth
35898,21943,8,2024-09-15,8,passive,price
35899,21945,8,2024-08-17,10,promoter,nps_growth
35900,21947,2,2024-09-04,7,passive,quality
35901,21950,3,2024-08-26,8,passive,price
35902,21957,5,2024-08-27,10,promoter,nps_growth
35903,21961,3,2024-08-06,8,passive,price
35904,21964,6,2024-08-09,8,passive,price
35905,21966,1,2024-07-29,8,passive,quality
35906,21968,3,2024-09-17,10,promoter,nps_growth
35907,21970,5,2024-09-04,10,promoter,nps_growth
35908,21975,4,2024-08-28,5,detractor,price
35909,21979,6,2024-08-05,7,passive,price
35910,21981,1,2024-08-26,10,promoter,nps_growth
35911,21982,4,2024-08-14,10,promoter,nps_growth
35912,21984,4,2024-08-21,3,detractor,support
35913,21987,3,2024-08-11,8,passive,price
35914,21990,2,2024-09-02,4,detractor,churn_intent
35915,21991,6,2024-08-01,10,promoter,nps_growth
35916,21994,5,2024-09-13,7,passive,quality
35917,22020,1,2024-07-31,9,promoter,nps_growth
35918,22021,4,2024-07-22,7,passive,nps_growth
35919,22022,3,2024-08-28,9,promoter,nps_growth
35920,22023,2,2024-08-18,8,passive,price
35921,22027,1,2024-08-27,8,passive,price
35922,22038,8,2024-09-08,9,promoter,nps_growth
35923,22042,1,2024-09-11,9,promoter,nps_growth
